source_filename,detected_product_name,product_slug,assigned_role,match_confidence,uploaded_url,published,status,notes,final_image_count,final_hero_url,removed_old_images,retained_old_images
微信图片_20260723202127_327_109.jpg,Jade Cong Refrigerator Magnet,jade-cong-fridge-magnet,gallery-07,0.94,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-gallery-07.webp,true,PUBLISHED,Visible Jade Cong package and object views.,9,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/20260723/jade-cong-fridge-magnet-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-033-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-034-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-035-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-036-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-037-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/jade-cong-fridge-magnet/ai-retouched-2026-07-24/jade-cong-fridge-magnet-ai-retouched-2026-07-24-039-gallery-07.webp,2
微信图片_20260723202129_328_109.jpg,Chinese Mask Paper Art Set,chinese-mask-paper-art-set,gallery-01,0.82,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-gallery-01.webp,true,PUBLISHED,Mask-shaped paper/art item matches existing catalog slug.,5,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-041-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-040-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-042-gallery-03.webp,2
微信图片_20260723202135_331_109.jpg,Chinese Mask Paper Art Set,chinese-mask-paper-art-set,hero,0.82,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-hero.webp,true,PUBLISHED,Mask-shaped paper/art item matches existing catalog slug.,5,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-041-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-040-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-042-gallery-03.webp,2
微信图片_20260723202137_332_109.jpg,Chinese Mask Paper Art Set,chinese-mask-paper-art-set,gallery-03,0.82,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-gallery-03.webp,true,PUBLISHED,Mask-shaped paper/art item matches existing catalog slug.,5,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/20260723/chinese-mask-paper-art-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-041-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-040-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/chinese-mask-paper-art-set/ai-retouched-2026-07-24/chinese-mask-paper-art-set-ai-retouched-2026-07-24-042-gallery-03.webp,2
微信图片_20260723202131_329_109.jpg,Boletus Plush Keychain,heritage-plush-keychains,gallery-01,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-gallery-01.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
微信图片_20260723202133_330_109.jpg,Boletus Plush Keychain,heritage-plush-keychains,gallery-02,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-gallery-02.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
微信图片_20260723202139_333_109.jpg,Boletus Plush Keychain,heritage-plush-keychains,gallery-03,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-gallery-03.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
1-照片-1.jpg,Boletus Plush Keychain,heritage-plush-keychains,gallery-04,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-gallery-04.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
2-照片-2.jpg,Boletus Plush Keychain,heritage-plush-keychains,gallery-05,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-gallery-05.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
3-照片-3.jpg,Boletus Plush Keychain,heritage-plush-keychains,hero,0.90,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,true,PUBLISHED,Boletus plush pendant views from local and uploaded sources.,12,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/20260723/heritage-plush-keychains-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-048-hero.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-043-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-044-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-045-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-046-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-plush-keychains/ai-retouched-2026-07-24/heritage-plush-keychains-ai-retouched-2026-07-24-047-gallery-05.webp,6
微信图片_20260723202141_334_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,hero,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202142_335_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,gallery-02,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-02.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202144_336_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,gallery-03,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-03.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202148_338_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,gallery-04,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-04.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202150_339_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,gallery-05,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-05.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202152_340_109.jpg,Heritage Character Pencil Set,heritage-character-pencil-set,gallery-06,0.78,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-gallery-06.webp,true,PUBLISHED,Three colorful character pencil views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/20260723/heritage-character-pencil-set-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-050-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-051-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-052-gallery-04.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-053-gallery-05.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/heritage-character-pencil-set/ai-retouched-2026-07-24/heritage-character-pencil-set-ai-retouched-2026-07-24-054-gallery-06.webp,1
微信图片_20260723202146_337_109.jpg,Houmuwu Ding 3D Eraser,houmuwu-ding-3d-eraser,gallery-01,0.96,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-01.webp,true,PUBLISHED,Houmuwu Ding package and object views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-055-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-056-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-057-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-059-gallery-05.webp,2
微信图片_20260723202154_341_109.jpg,Houmuwu Ding 3D Eraser,houmuwu-ding-3d-eraser,gallery-02,0.96,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-gallery-02.webp,true,PUBLISHED,Houmuwu Ding package and object views.,7,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/20260723/houmuwu-ding-3d-eraser-20260723-hero.webp,https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-055-gallery-01.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-056-gallery-02.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-057-gallery-03.webp | https://pgbjgueicmpakgaaisdg.supabase.co/storage/v1/object/public/product-images/houmuwu-ding-3d-eraser/ai-retouched-2026-07-24/houmuwu-ding-3d-eraser-ai-retouched-2026-07-24-059-gallery-05.webp,2
